event_name,time,count
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c02500091dc949b6b0ad69288abcf63b/handler/goto_position,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/handler/get_completion,2022-09-15,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/handler/get_completion,2022-09-16,6
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/handler/goto_position,2022-09-15,4
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@c7f80c840c03431f87b53c5029b02686/handler/goto_position,2022-09-16,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@cb6523d05390460ba4863213951b86c5/handler/goto_position,2022-09-15,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d04fd67002d54f71a4e63afa30d443ed/handler/goto_position,2022-09-15,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d07c2c0ac7bb4a328545827e192e5b52/handler/goto_position,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/handler/get_completion,2022-09-22,6
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/handler/get_completion,2022-10-13,14
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/handler/goto_position,2022-09-22,7
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d0e62a6e6653488eb0f104346bb53507/handler/goto_position,2022-10-13,19
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d5fb00464a004edb90c1365bfe0261ad/handler/goto_position,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d5fb00464a004edb90c1365bfe0261ad/handler/goto_position,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d5fb00464a004edb90c1365bfe0261ad/handler/goto_position,2022-09-20,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d66db96fbee742308c7210a178991204/handler/goto_position,2022-09-27,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d66db96fbee742308c7210a178991204/handler/goto_position,2022-10-14,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d66db96fbee742308c7210a178991204/handler/goto_position,2022-10-15,6
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d66db96fbee742308c7210a178991204/handler/goto_position,2022-10-16,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@d97be8b0e5b249b3832b3cc7f3271b24/handler/goto_position,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@e21a44f250d247b0b84006f4a81a1b16/handler/get_completion,2022-09-14,14
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@e21a44f250d247b0b84006f4a81a1b16/handler/get_completion,2022-09-15,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@e21a44f250d247b0b84006f4a81a1b16/handler/goto_position,2022-09-14,20
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@e21a44f250d247b0b84006f4a81a1b16/handler/goto_position,2022-09-15,11
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@eba0a68957ae4bf1a7ef669aac4c64ab/handler/get_completion,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@eba0a68957ae4bf1a7ef669aac4c64ab/handler/goto_position,2022-09-25,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/handler/get_completion,2022-09-22,7
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/handler/get_completion,2022-10-13,11
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/handler/get_completion,2022-10-14,10
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/handler/goto_position,2022-09-22,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/handler/goto_position,2022-10-13,14
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/handler/goto_position,2022-10-14,13
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ef103cec2d9f4787857e0001559569a6/handler/get_completion,2022-09-25,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ef103cec2d9f4787857e0001559569a6/handler/goto_position,2022-09-25,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@f81bf48134cb4e58bd0156fd23e4f2c6/handler/get_completion,2022-09-20,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@f81bf48134cb4e58bd0156fd23e4f2c6/handler/get_completion,2022-09-21,4
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@f81bf48134cb4e58bd0156fd23e4f2c6/handler/goto_position,2022-09-20,5
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@f81bf48134cb4e58bd0156fd23e4f2c6/handler/goto_position,2022-09-21,7
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@fae56b3995574e01becd2cdf741456b8/handler/goto_position,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@02f09525562b40c59be5be1787ab7789/handler/publish_completion,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@02f09525562b40c59be5be1787ab7789/handler/transcript/translation/en,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@02f09525562b40c59be5be1787ab7789/handler/xmodule_handler/save_user_state,2022-09-19,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0376a59fe198434e84cf8abbc87d10f1/handler/publish_completion,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0376a59fe198434e84cf8abbc87d10f1/handler/transcript/translation/en,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0376a59fe198434e84cf8abbc87d10f1/handler/transcript/translation/en,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0376a59fe198434e84cf8abbc87d10f1/handler/xmodule_handler/save_user_state,2022-09-19,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@04e54ff327c44aa7b3d7e3544e142b7f/handler/publish_completion,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@04e54ff327c44aa7b3d7e3544e142b7f/handler/transcript/translation/en,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@04e54ff327c44aa7b3d7e3544e142b7f/handler/xmodule_handler/save_user_state,2022-09-19,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@065a83ef037f4d93920660e0f817b40a/handler/publish_completion,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@065a83ef037f4d93920660e0f817b40a/handler/transcript/translation/en,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@065a83ef037f4d93920660e0f817b40a/handler/xmodule_handler/save_user_state,2022-09-19,7
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@09c0b5463f7d4309bbef20415cfc1056/handler/publish_completion,2022-09-20,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@09c0b5463f7d4309bbef20415cfc1056/handler/publish_completion,2022-10-06,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@09c0b5463f7d4309bbef20415cfc1056/handler/transcript/translation/en,2022-09-20,4
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@09c0b5463f7d4309bbef20415cfc1056/handler/transcript/translation/en,2022-10-06,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@09c0b5463f7d4309bbef20415cfc1056/handler/xmodule_handler/save_user_state,2022-09-20,5
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@09c0b5463f7d4309bbef20415cfc1056/handler/xmodule_handler/save_user_state,2022-10-06,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0b0f4b461c4b4b5b88891f57bb66ed84/handler/transcript/translation/en,2022-09-15,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0ef07e1413b54bfe9f0bc9d240865847/handler/publish_completion,2022-09-21,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0ef07e1413b54bfe9f0bc9d240865847/handler/transcript/translation/en,2022-09-21,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0ef07e1413b54bfe9f0bc9d240865847/handler/transcript/translation/en,2022-10-05,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@0ef07e1413b54bfe9f0bc9d240865847/handler/xmodule_handler/save_user_state,2022-09-21,11
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1a27f1a4e7c74ced9ba81c2c8c062f66/handler/publish_completion,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1a27f1a4e7c74ced9ba81c2c8c062f66/handler/transcript/translation/en,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1a27f1a4e7c74ced9ba81c2c8c062f66/handler/transcript/translation/en,2022-10-14,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1a27f1a4e7c74ced9ba81c2c8c062f66/handler/xmodule_handler/save_user_state,2022-10-14,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1f098828b7c1457fb17031d1a9c65e52/handler/publish_completion,2022-10-13,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1f098828b7c1457fb17031d1a9c65e52/handler/transcript/translation/en,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1f098828b7c1457fb17031d1a9c65e52/handler/transcript/translation/en,2022-10-13,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1f098828b7c1457fb17031d1a9c65e52/handler/xmodule_handler/save_user_state,2022-10-13,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1f9ce9cf52c4446c9adcb8a4cff25452/handler/publish_completion,2022-09-21,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1f9ce9cf52c4446c9adcb8a4cff25452/handler/transcript/translation/en,2022-09-21,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@1f9ce9cf52c4446c9adcb8a4cff25452/handler/xmodule_handler/save_user_state,2022-09-21,7
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/publish_completion,2022-09-24,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/publish_completion,2022-10-05,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/transcript/translation/en,2022-09-22,5
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/transcript/translation/en,2022-09-23,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/transcript/translation/en,2022-09-24,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/transcript/translation/en,2022-09-27,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/transcript/translation/en,2022-10-05,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/xmodule_handler/save_user_state,2022-09-22,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/xmodule_handler/save_user_state,2022-09-24,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@28614593eb7442888f242ecc1aa3935c/handler/xmodule_handler/save_user_state,2022-10-05,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@29299079583945e3bd87a8d7968deea9/handler/publish_completion,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@29299079583945e3bd87a8d7968deea9/handler/transcript/translation/en,2022-09-22,4
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@29299079583945e3bd87a8d7968deea9/handler/xmodule_handler/save_user_state,2022-09-22,4
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2b670f48203e49afbc13cf28374d0173/handler/publish_completion,2022-09-23,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2b670f48203e49afbc13cf28374d0173/handler/transcript/translation/en,2022-09-22,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2b670f48203e49afbc13cf28374d0173/handler/transcript/translation/en,2022-09-23,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2b670f48203e49afbc13cf28374d0173/handler/xmodule_handler/save_user_state,2022-09-22,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2b670f48203e49afbc13cf28374d0173/handler/xmodule_handler/save_user_state,2022-09-23,11
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2ccdd4079f3244f88011bb48c65db0f3/handler/publish_completion,2022-09-24,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2ccdd4079f3244f88011bb48c65db0f3/handler/transcript/translation/en,2022-09-22,5
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2ccdd4079f3244f88011bb48c65db0f3/handler/transcript/translation/en,2022-09-23,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2ccdd4079f3244f88011bb48c65db0f3/handler/transcript/translation/en,2022-09-27,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2ccdd4079f3244f88011bb48c65db0f3/handler/xmodule_handler/save_user_state,2022-09-22,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2ccdd4079f3244f88011bb48c65db0f3/handler/xmodule_handler/save_user_state,2022-09-23,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@2ccdd4079f3244f88011bb48c65db0f3/handler/xmodule_handler/save_user_state,2022-09-24,11
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@33dfd1ed07fd418d8f9e6008e8ee7fff/handler/publish_completion,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@33dfd1ed07fd418d8f9e6008e8ee7fff/handler/transcript/translation/en,2022-09-22,6
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@33dfd1ed07fd418d8f9e6008e8ee7fff/handler/xmodule_handler/save_user_state,2022-09-22,12
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@340d95d48b4140ae9018246fab96491e/handler/publish_completion,2022-10-14,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@340d95d48b4140ae9018246fab96491e/handler/transcript/translation/en,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@340d95d48b4140ae9018246fab96491e/handler/transcript/translation/en,2022-10-13,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@340d95d48b4140ae9018246fab96491e/handler/transcript/translation/en,2022-10-14,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@340d95d48b4140ae9018246fab96491e/handler/xmodule_handler/save_user_state,2022-10-14,6
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@36a89fa15e8a489abbc78f3ad31a1664/handler/publish_completion,2022-09-21,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@36a89fa15e8a489abbc78f3ad31a1664/handler/transcript/translation/en,2022-09-21,3
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@36a89fa15e8a489abbc78f3ad31a1664/handler/xmodule_handler/save_user_state,2022-09-21,8
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@36d3df849da044a7967dd05f318a7a21/handler/publish_completion,2022-10-13,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@36d3df849da044a7967dd05f318a7a21/handler/transcript/translation/en,2022-09-22,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@36d3df849da044a7967dd05f318a7a21/handler/transcript/translation/en,2022-10-13,2
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@36d3df849da044a7967dd05f318a7a21/handler/xmodule_handler/save_user_state,2022-10-13,4
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@3cc2c7292f5e458aabe3eec484a5cea3/handler/publish_completion,2022-09-19,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@3cc2c7292f5e458aabe3eec484a5cea3/handler/transcript/translation/en,2022-09-18,1
/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@video+block@3cc2c7292f5e458aabe3eec484a5cea3/handler/transcript/translation/en,2022-09-21,1
