block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@990e289cb7254de18dc3b906d765ddb3,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@9bac3492d9274cb28c256ef434aa67d0,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@9c27ff4094744d87bbfd3f3dc0a34f1b,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@9e109f6435d2df6c4dcb,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@9e5ad213eefa4ad8955100cc2961126a,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@9f4620a79121624c8a80,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@9fe93e53f7a04ecb9f4222056160aec5,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a13db016f3a149b0b9bda34b8a2f6a2f,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a152256088b44177bedbdd55561d9d45,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a20ec1790f6a411faae1fa9e0c39fd9b,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a21b8f308a954464aac990944a6cdc73,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a25a629f4e0a45ebabe55d370dc7b3cb,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a324582fc9574ae486f8b465b14b13d6,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a48760f139b04a3ca51038fd28ab67d4,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a519efad2b8d4ad3a2a4e8ff8365783d,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a70550fc56ebdeb2a5be,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a7c042f5e3164b6bae320adb8b523da5,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a8ad350457554a0d897e449390aa7b07,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@a90e5b047c8a4a47821848c151dba67d,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@aa28a2e60c544862a2d8adf18df0a04e,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@aca6aa7795f1426ab1ba108a6fc92f47,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ae41b7ea4ab446be9dd97ca547165e93,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ae551b12e37640e0963c45ba6aee24a2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@aedcd121a71549f1be9ae3d658133a1a,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@aef10bb10e0740a9b03442c9e0b03b58,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@af4a3cfaf8d0472982a51181bde880e3,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@afb576e184b74114aaf4f7f81b882421,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b15d373d6ad6a920b58e,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b1d6708238fd4ac09678ed5711818d6d,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b223e154dea64dc2953e29fe4036afc9,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b26d2be1a72748528f8ae5195ae6871c,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b341ed911cac4fc0b21d282ca2828d5d,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b3706eb92fd14c4caa798fdfe1f391b9,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b4f0aba41f344652abcf8601b0505b8a,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b516f320c4b449758d0fc0532c1a098c,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b6009a399c3e48d5b9fb6c357d49caf3,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b73aa73b54ff412391e04dbaf0c8762e,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b8d1eee512184194bf156b7c8bf53e64,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@b926c9d4f40d480ab8d4c725fee8893f,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ba675b552cce460cb4561f89ffc2fdc6,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ba7e5fb33f55d7c584e8,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@baa8cb7857c543ecab22270677e3a94c,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@bb41bc323e5e4944b9aa640bc0d9ef42,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@bb6906307a5d4b52a6bb3ff4c937493a,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@bc3b6aba9c424aa89c5422a08fbc4d28,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@bc7fe75653444bd9b20006c18140f74a,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@bca273723b8e4df7a44643ac4beab40a,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@bd01127a007e49a5ada4c68e5b0acc2b,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@bd177feb9d9841449c78e927d590979c,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@be0d2a488049476db47e0f7181ae0bf2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c04e38fe97b2439cb8da052d9207ef6e,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c10779456d83475eadb62504705d2d0e,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c1dfbcacf0204291bca385f9864b48ae,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c2bf072f11394a27b11f85293fddb467,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c44512d434824af1ac7ecf0514227d9b,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c47ddfc67dfc42a9b339bfd4334749e3,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c5890a23313a4161ae139585565e234e,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c59ff191778a40b7899db6b0f0e53ceb,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c6dabaee42b7449baa6f5d9ed8a62139,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c83d424f09e344a2aa8ebeced17dcc2d,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c84b2880af3046cbb3789d1556955a72,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c8761e4e19fa439b95ce1a517b59a4dc,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c8979496345c4fe5aa83d172158fe742,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c8d0ab71a7b8430cb615bebaa0f3de8d,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c8d328d6b0574f8799181904b7d2e4a1,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c94d6386d9a34918ae9436e230fe56a6,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@c9eba0c5fbd5458299c51e59c9525816,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@cb684d5c424548a89c8ec74861ab1cf0,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@cbb8cd56caf3471cbfc2217043cabd6a,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@cbc600f8731a4318be3a0a072adac3e2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@cc64dc04cbf44abc95aedd9173390d55,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@cd49d51c91994c229964c515a0b1dda2,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ce68168870d144e4a5144289cc99fe9b,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d09c48e56e97549d6772,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d09db272d5f34867adb73a11351a9e96,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d125e56379c54693be217d218ed11e30,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d168b7d74b6a4b2dabc6fc022f81acc7,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d329cf1d860346c588cb6ccced4ee379,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d4d4818f358d42ce86de8cc62ba133b2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d5321404f7e5417082e7f699fe50c447,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d53d7e2a19154b97bc99b32eb9dbf9cd,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d57c5033abbd4c9785aab75b3d77ca11,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d5e839bfffd14f68ab3d1c88732591fb,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d690801c68ca4b639b7fd92831941675,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d76ea98982cf49b29f36b10d67c51d9c,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d80bb02367d9496a9140bf759fcbb342,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@d8507214502246cabf217dace680e3bf,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@da45f058b6224f83a0f9f59766095b62,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@db62fc419f7440f798f63d53b9edd5c2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@dc6156f0c84e464e94ebaa77f2dd9b68,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@dc916781ca88493a9f9720b505817945,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@dd953b945ded4037ae3d193f233674df,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@df862c13ad3f4a6ea1633f0086bf0552,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@dfb64e3d4fe74f198f61221f0abd7386,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@dfc23b9721e146d096bcc77c4a74128a,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@dfd499350e134cbc90752126a2addfb8,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e0adf31242fb47d4971d4723a381557d,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e1466978909d4f37b7b8fc7e92600f55,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e154f5568d92447698864df855a7bdbe,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e179210db47a4bcbab44205c30a9b2aa,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e2630b2e5eca44ed83f9ffc13baa6e3d,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e30ec97dd08546d7a8171eaedd0d7748,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e3d899b125474b0e8f0063c03ca7f023,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e405daa0dd6e406696c175930f003fea,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e47bbb43762245ff82be4cb6adbfe635,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e5c287a95f9342858a33dc18de8c8398,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e694f1be0f7c4a0d88c2ef110ca0367f,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e77b44e7bbec421d9ad737815c1d6aba,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e7bfd5ea2ef14ab5b573d55620d2a688,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e803c84fead141169e2e16d502f0d02a,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e84e6c6ff0e24214997853a5daada922,4
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e8b39be377d745bbb8794ccafa54bd88,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@e8c1a2cab99a4dfb9f16324f43787478,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ea46428e4ab643edb35be91823e8d544,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@eb8984dcdeae43e396b7df7c24f12814,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ebd68de255bf44b3a16ddc704d64f4d1,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ebdb15a653cd4382bc514f4279c72467,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ecb5c80fdb244bf1a7b11b6ff916cc8d,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ecee2cd5d0cf46d3ac320c6787001752,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@edd6851829134c41a400f3b9b576d5f2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@eddcf772726040a3a11f76ea32d2610b,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ef4cb85e03ff454ea6f214003ed9bbc9,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f1c4f1fc984f4cfbb60d99fe184a1f8f,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f1dea491e18e4f3fa724240b9ef6bfcb,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f2f9e6080df34388bfffff2bb6b4196f,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f2fd5c2639d4431dab1dbe8acb4ce696,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f35ede063a714b608966987a0535e6e3,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f39ba38a01bf4af5bad589780dfa67ad,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f3ed91bc224548ffbd4f9f4547fbef84,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f41af5c761a646e8a7086fa97c3e5135,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f45d58b4beea491292e7bbf5b7d36e8d,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f53e90f8f21344528e8cb5359047a55a,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f5cd96b2673840f3ac08933d6b7bf9e4,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f7519c9bd812af7c287a,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f88386a96d0b4d85a39e795d54f02bda,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f90b571ae0b64edbb847ed13de3245a6,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f9a6cc43d4914b68a3e40e7e65e19dc1,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@f9bdffa4604f61397ff0,3
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@fa692bd7ed0d44d4b1f59239654cb697,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@fca0df668b624293b7b1c7724938271b,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@fd2d7774c2a746049ea73cd410b190d7,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@fe240b955cea48d2ac5a5a29eefc2db8,1
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ff2da3431cb849428cd77d9665e2dbd2,2
block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@problem+block@ff63747439a94a6b9d555129b5673563,2
